ward_no,ward_name,population,bus_stop_count,area_sqkm,year,model
72,Ganeshpeth Gurudwara,17523.098454913896,12,0.22538465972839727,2024,logistic
72,Ganeshpeth Gurudwara,17726.346064737096,12,0.22538465972839727,2025,logistic
72,Ganeshpeth Gurudwara,17929.169132841558,12,0.22538465972839727,2026,logistic
72,Ganeshpeth Gurudwara,18131.505820471386,12,0.22538465972839727,2027,logistic
72,Ganeshpeth Gurudwara,18333.294888235432,12,0.22538465972839727,2028,logistic
72,Ganeshpeth Gurudwara,18534.475768977783,12,0.22538465972839727,2029,logistic
72,Ganeshpeth Gurudwara,18734.988638906525,12,0.22538465972839727,2030,logistic
73,Tilak Aaurved Mahavidhyalaya,15953.000000000002,5,0.28537450797725766,2011,logistic
73,Tilak Aaurved Mahavidhyalaya,16170.777040564599,5,0.28537450797725766,2012,logistic
73,Tilak Aaurved Mahavidhyalaya,16388.981860276202,5,0.28537450797725766,2013,logistic
73,Tilak Aaurved Mahavidhyalaya,16607.54734837854,5,0.28537450797725766,2014,logistic
73,Tilak Aaurved Mahavidhyalaya,16826.4059463815,5,0.28537450797725766,2015,logistic
73,Tilak Aaurved Mahavidhyalaya,17045.489731109745,5,0.28537450797725766,2016,logistic
73,Tilak Aaurved Mahavidhyalaya,17264.730498713743,5,0.28537450797725766,2017,logistic
73,Tilak Aaurved Mahavidhyalaya,17484.05984942321,5,0.28537450797725766,2018,logistic
73,Tilak Aaurved Mahavidhyalaya,17703.409272819812,5,0.28537450797725766,2019,logistic
73,Tilak Aaurved Mahavidhyalaya,17922.710233403333,5,0.28537450797725766,2020,logistic
73,Tilak Aaurved Mahavidhyalaya,18141.894256224496,5,0.28537450797725766,2021,logistic
73,Tilak Aaurved Mahavidhyalaya,18360.893012357006,5,0.28537450797725766,2022,logistic
73,Tilak Aaurved Mahavidhyalaya,18579.63840398243,5,0.28537450797725766,2023,logistic
73,Tilak Aaurved Mahavidhyalaya,18798.062648862982,5,0.28537450797725766,2024,logistic
73,Tilak Aaurved Mahavidhyalaya,19016.09836398029,5,0.28537450797725766,2025,logistic
73,Tilak Aaurved Mahavidhyalaya,19233.678648121942,5,0.28537450797725766,2026,logistic
73,Tilak Aaurved Mahavidhyalaya,19450.737163202208,5,0.28537450797725766,2027,logistic
73,Tilak Aaurved Mahavidhyalaya,19667.20821410933,5,0.28537450797725766,2028,logistic
73,Tilak Aaurved Mahavidhyalaya,19883.02682687799,5,0.28537450797725766,2029,logistic
73,Tilak Aaurved Mahavidhyalaya,20098.12882499333,5,0.28537450797725766,2030,logistic
74,Rajewadi,15585.999999999998,2,0.41612205220796705,2011,logistic
74,Rajewadi,15798.767062887218,2,0.41612205220796705,2012,logistic
74,Rajewadi,16011.95206382905,2,0.41612205220796705,2013,logistic
74,Rajewadi,16225.489435957365,2,0.41612205220796705,2014,logistic
74,Rajewadi,16439.31317497035,2,0.41612205220796705,2015,logistic
74,Rajewadi,16653.356920270573,2,0.41612205220796705,2016,logistic
74,Rajewadi,16867.554037043337,2,0.41612205220796705,2017,logistic
74,Rajewadi,17081.837699060372,2,0.41612205220796705,2018,logistic
74,Rajewadi,17296.140971990822,2,0.41612205220796705,2019,logistic
74,Rajewadi,17510.396896998955,2,0.41612205220796705,2020,logistic
74,Rajewadi,17724.538574407004,2,0.41612205220796705,2021,logistic
74,Rajewadi,17938.499247200918,2,0.41612205220796705,2022,logistic
74,Rajewadi,18152.212384157847,2,0.41612205220796705,2023,logistic
74,Rajewadi,18365.61176237563,2,0.41612205220796705,2024,logistic
74,Rajewadi,18578.63154898745,2,0.41612205220796705,2025,logistic
74,Rajewadi,18791.206381848464,2,0.41612205220796705,2026,logistic
74,Rajewadi,19003.271448985746,2,0.41612205220796705,2027,logistic
74,Rajewadi,19214.762566608664,2,0.41612205220796705,2028,logistic
74,Rajewadi,19425.616255483,2,0.41612205220796705,2029,logistic
74,Rajewadi,19635.769815479594,2,0.41612205220796705,2030,logistic
75,Harkanagar,15272.0,4,0.27982482910970646,2011,logistic
75,Harkanagar,15480.480596972517,4,0.27982482910970646,2012,logistic
75,Harkanagar,15689.370712100428,4,0.27982482910970646,2013,logistic
75,Harkanagar,15898.60609944443,4,0.27982482910970646,2014,logistic
75,Harkanagar,16108.122084444194,4,0.27982482910970646,2015,logistic
75,Harkanagar,16317.853643421802,4,0.27982482910970646,2016,logistic
75,Harkanagar,16527.735484006538,4,0.27982482910970646,2017,logistic
75,Harkanagar,16737.702126270375,4,0.27982482910970646,2018,logistic
75,Harkanagar,16947.68798436057,4,0.27982482910970646,2019,logistic
75,Harkanagar,17157.627448413197,4,0.27982482910970646,2020,logistic
75,Harkanagar,17367.454966530462,4,0.27982482910970646,2021,logistic
75,Harkanagar,17577.10512660416,4,0.27982482910970646,2022,logistic
75,Harkanagar,17786.512737768422,4,0.27982482910970646,2023,logistic
75,Harkanagar,17995.612911266562,4,0.27982482910970646,2024,logistic
75,Harkanagar,18204.341140519464,4,0.27982482910970646,2025,logistic
75,Harkanagar,18412.63338018669,4,0.27982482910970646,2026,logistic
75,Harkanagar,18620.426124015805,4,0.27982482910970646,2027,logistic
75,Harkanagar,18827.65648128112,4,0.27982482910970646,2028,logistic
75,Harkanagar,19034.26225161917,4,0.27982482910970646,2029,logistic
75,Harkanagar,19240.181998075477,4,0.27982482910970646,2030,logistic
76,Jonral Arunkumar vaidya Stedium,17454.0,2,0.24380262540443495,2011,logistic
76,Jonral Arunkumar vaidya Stedium,17692.267439730113,2,0.24380262540443495,2012,logistic
76,Jonral Arunkumar vaidya Stedium,17931.00290787067,2,0.24380262540443495,2013,logistic
76,Jonral Arunkumar vaidya Stedium,18170.132979289097,2,0.24380262540443495,2014,logistic
76,Jonral Arunkumar vaidya Stedium,18409.583738992205,2,0.24380262540443495,2015,logistic
76,Jonral Arunkumar vaidya Stedium,18649.280872988747,2,0.24380262540443495,2016,logistic
76,Jonral Arunkumar vaidya Stedium,18889.149760204957,2,0.24380262540443495,2017,logistic
76,Jonral Arunkumar vaidya Stedium,19129.115565212356,2,0.24380262540443495,2018,logistic
76,Jonral Arunkumar vaidya Stedium,19369.103331523664,2,0.24380262540443495,2019,logistic
76,Jonral Arunkumar vaidya Stedium,19609.038075209788,2,0.24380262540443495,2020,logistic
76,Jonral Arunkumar vaidya Stedium,19848.84487858975,2,0.24380262540443495,2021,logistic
76,Jonral Arunkumar vaidya Stedium,20088.448983744696,2,0.24380262540443495,2022,logistic
76,Jonral Arunkumar vaidya Stedium,20327.775885608306,2,0.24380262540443495,2023,logistic
76,Jonral Arunkumar vaidya Stedium,20566.75142438754,2,0.24380262540443495,2024,logistic
76,Jonral Arunkumar vaidya Stedium,20805.301877070895,2,0.24380262540443495,2025,logistic
76,Jonral Arunkumar vaidya Stedium,21043.35404778539,2,0.24380262540443495,2026,logistic
76,Jonral Arunkumar vaidya Stedium,21280.835356768715,2,0.24380262540443495,2027,logistic
76,Jonral Arunkumar vaidya Stedium,21517.673927729218,2,0.24380262540443495,2028,logistic
76,Jonral Arunkumar vaidya Stedium,21753.79867337356,2,0.24380262540443495,2029,logistic
76,Jonral Arunkumar vaidya Stedium,21989.139378890086,2,0.24380262540443495,2030,logistic
77,Doke Talim,17270.0,7,0.18867720208635028,2011,logistic
77,Doke Talim,17505.755625308757,7,0.18867720208635028,2012,logistic
77,Doke Talim,17741.97434507428,7,0.18867720208635028,2013,logistic
77,Doke Talim,17978.583508211454,7,0.18867720208635028,2014,logistic
77,Doke Talim,18215.509978938662,7,0.18867720208635028,2015,logistic
77,Doke Talim,18452.68022668246,7,0.18867720208635028,2016,logistic
77,Doke Talim,18690.020417024156,7,0.18867720208635028,2017,logistic
77,Doke Talim,18927.456503450063,7,0.18867720208635028,2018,logistic
77,Doke Talim,19164.914319663898,7,0.18867720208635028,2019,logistic
77,Doke Talim,19402.319672216858,7,0.18867720208635028,2020,logistic
77,Doke Talim,19639.598433209863,7,0.18867720208635028,2021,logistic
77,Doke Talim,19876.676632821753,7,0.18867720208635028,2022,logistic
77,Doke Talim,20113.480551418324,7,0.18867720208635028,2023,logistic
77,Doke Talim,20349.936810998788,7,0.18867720208635028,2024,logistic
77,Doke Talim,20585.972465739334,7,0.18867720208635028,2025,logistic
77,Doke Talim,20821.5150913976,7,0.18867720208635028,2026,logistic
77,Doke Talim,21056.492873346837,7,0.18867720208635028,2027,logistic
77,Doke Talim,21290.83469301499,7,0.18867720208635028,2028,logistic
77,Doke Talim,21524.470212510678,7,0.18867720208635028,2029,logistic
77,Doke Talim,21757.329957226524,7,0.18867720208635028,2030,logistic
78,Swami Samarth Mandir Ganesh peth,14996.999999999998,3,0.2629814824548201,2011,logistic
78,Swami Samarth Mandir Ganesh peth,15201.726526505814,3,0.2629814824548201,2012,logistic
78,Swami Samarth Mandir Ganesh peth,15406.855197051473,3,0.2629814824548201,2013,logistic
78,Swami Samarth Mandir Ganesh peth,15612.322922562082,3,0.2629814824548201,2014,logistic
78,Swami Samarth Mandir Ganesh peth,15818.06619305982,3,0.2629814824548201,2015,logistic
78,Swami Samarth Mandir Ganesh peth,16024.021155735774,3,0.2629814824548201,2016,logistic
78,Swami Samarth Mandir Ganesh peth,16230.123693926533,3,0.2629814824548201,2017,logistic
78,Swami Samarth Mandir Ganesh peth,16436.309506788682,3,0.2629814824548201,2018,logistic
78,Swami Samarth Mandir Ganesh peth,16642.51418946146,3,0.2629814824548201,2019,logistic
78,Swami Samarth Mandir Ganesh peth,16848.673313505282,3,0.2629814824548201,2020,logistic
78,Swami Samarth Mandir Ganesh peth,17054.722507402916,3,0.2629814824548201,2021,logistic
78,Swami Samarth Mandir Ganesh peth,17260.597536909543,3,0.2629814824548201,2022,logistic
78,Swami Samarth Mandir Ganesh peth,17466.23438503883,3,0.2629814824548201,2023,logistic
78,Swami Samarth Mandir Ganesh peth,17671.569331473584,3,0.2629814824548201,2024,logistic
78,Swami Samarth Mandir Ganesh peth,17876.539031192402,3,0.2629814824548201,2025,logistic
78,Swami Samarth Mandir Ganesh peth,18081.08059210711,3,0.2629814824548201,2026,logistic
78,Swami Samarth Mandir Ganesh peth,18285.13165151028,3,0.2629814824548201,2027,logistic
78,Swami Samarth Mandir Ganesh peth,18488.630451137567,3,0.2629814824548201,2028,logistic
78,Swami Samarth Mandir Ganesh peth,18691.515910655624,3,0.2629814824548201,2029,logistic
78,Swami Samarth Mandir Ganesh peth,18893.727699393527,3,0.2629814824548201,2030,logistic
79,Dr.Kotnis Davakhana,13707.0,7,0.21686039125988665,2011,logistic
79,Dr.Kotnis Davakhana,13894.116523225659,7,0.21686039125988665,2012,logistic
79,Dr.Kotnis Davakhana,14081.600599185474,7,0.21686039125988665,2013,logistic
79,Dr.Kotnis Davakhana,14269.394565550341,7,0.21686039125988665,2014,logistic
79,Dr.Kotnis Davakhana,14457.440375293123,7,0.21686039125988665,2015,logistic
79,Dr.Kotnis Davakhana,14645.679668044962,7,0.21686039125988665,2016,logistic
79,Dr.Kotnis Davakhana,14834.053842278523,7,0.21686039125988665,2017,logistic
79,Dr.Kotnis Davakhana,15022.504128129127,7,0.21686039125988665,2018,logistic
79,Dr.Kotnis Davakhana,15210.971660662019,7,0.21686039125988665,2019,logistic
79,Dr.Kotnis Davakhana,15399.397553391807,7,0.21686039125988665,2020,logistic
79,Dr.Kotnis Davakhana,15587.722971859157,7,0.21686039125988665,2021,logistic
79,Dr.Kotnis Davakhana,15775.889207069356,7,0.21686039125988665,2022,logistic
79,Dr.Kotnis Davakhana,15963.837748598204,7,0.21686039125988665,2023,logistic
79,Dr.Kotnis Davakhana,16151.510357171997,7,0.21686039125988665,2024,logistic
79,Dr.Kotnis Davakhana,16338.849136530926,7,0.21686039125988665,2025,logistic
79,Dr.Kotnis Davakhana,16525.796604388357,7,0.21686039125988665,2026,logistic
79,Dr.Kotnis Davakhana,16712.295762302554,7,0.21686039125988665,2027,logistic
79,Dr.Kotnis Davakhana,16898.290164282367,7,0.21686039125988665,2028,logistic
79,Dr.Kotnis Davakhana,17083.7239839539,7,0.21686039125988665,2029,logistic
79,Dr.Kotnis Davakhana,17268.54208012183,7,0.21686039125988665,2030,logistic
80,Renuka Swarup Prashala,13647.0,7,0.3001494040456044,2011,logistic
80,Renuka Swarup Prashala,13833.297453305653,7,0.3001494040456044,2012,logistic
80,Renuka Swarup Prashala,14019.960850447522,7,0.3001494040456044,2013,logistic
80,Renuka Swarup Prashala,14206.932781503283,7,0.3001494040456044,2014,logistic
80,Renuka Swarup Prashala,14394.155453536532,7,0.3001494040456044,2015,logistic
80,Renuka Swarup Prashala,14581.570761640738,7,0.3001494040456044,2016,logistic
80,Renuka Swarup Prashala,14769.120360806523,7,0.3001494040456044,2017,logistic
80,Renuka Swarup Prashala,14956.74573842403,7,0.3001494040456044,2018,logistic
80,Renuka Swarup Prashala,15144.388287229485,7,0.3001494040456044,2019,logistic
80,Renuka Swarup Prashala,15331.989378502807,7,0.3001494040456044,2020,logistic
80,Renuka Swarup Prashala,15519.490435322237,7,0.3001494040456044,2021,logistic
80,Renuka Swarup Prashala,15706.833005681441,7,0.3001494040456044,2022,logistic
80,Renuka Swarup Prashala,15893.958835275384,7,0.3001494040456044,2023,logistic
80,Renuka Swarup Prashala,16080.809939762621,7,0.3001494040456044,2024,logistic
80,Renuka Swarup Prashala,16267.328676314111,7,0.3001494040456044,2025,logistic
80,Renuka Swarup Prashala,16453.457814261903,7,0.3001494040456044,2026,logistic
80,Renuka Swarup Prashala,16639.140604664986,7,0.3001494040456044,2027,logistic
80,Renuka Swarup Prashala,16824.320848614683,7,0.3001494040456044,2028,logistic
80,Renuka Swarup Prashala,17008.94296410731,7,0.3001494040456044,2029,logistic
80,Renuka Swarup Prashala,17192.952051318494,7,0.3001494040456044,2030,logistic
81,S.P.Collage,13270.999999999998,23,0.9891660657658213,2011,logistic
81,S.P.Collage,13452.164615140273,23,0.9891660657658213,2012,logistic
81,S.P.Collage,13633.685091689678,23,0.9891660657658213,2013,logistic
81,S.P.Collage,13815.505601475053,23,0.9891660657658213,2014,logistic
81,S.P.Collage,13997.569943861896,23,0.9891660657658213,2015,logistic
81,S.P.Collage,14179.821614840932,23,0.9891660657658213,2016,logistic
81,S.P.Collage,14362.203876915319,23,0.9891660657658213,2017,logistic
81,S.P.Collage,14544.659829605429,23,0.9891660657658213,2018,logistic
81,S.P.Collage,14727.132480385615,23,0.9891660657658213,2019,logistic
81,S.P.Collage,14909.56481586508,23,0.9891660657658213,2020,logistic
81,S.P.Collage,15091.89987302421,23,0.9891660657658213,2021,logistic
81,S.P.Collage,15274.080810317168,23,0.9891660657658213,2022,logistic
81,S.P.Collage,15456.050978452378,23,0.9891660657658213,2023,logistic
81,S.P.Collage,15637.753990663861,23,0.9891660657658213,2024,logistic
81,S.P.Collage,15819.133792288749,23,0.9891660657658213,2025,logistic
81,S.P.Collage,16000.134729469457,23,0.9891660657658213,2026,logistic
81,S.P.Collage,16180.701616802888,23,0.9891660657658213,2027,logistic
81,S.P.Collage,16360.779803763862,23,0.9891660657658213,2028,logistic
81,S.P.Collage,16540.315239735333,23,0.9891660657658213,2029,logistic
81,S.P.Collage,16719.254537484263,23,0.9891660657658213,2030,logistic
82,Subhashnagar,14026.0,7,0.48250835349308085,2011,logistic
82,Subhashnagar,14217.471244967033,7,0.48250835349308085,2012,logistic
82,Subhashnagar,14409.318596642262,7,0.48250835349308085,2013,logistic
82,Subhashnagar,14601.483050733867,7,0.48250835349308085,2014,logistic
82,Subhashnagar,14793.905209298997,7,0.48250835349308085,2015,logistic
82,Subhashnagar,14986.525353760753,7,0.48250835349308085,2016,logistic
82,Subhashnagar,15179.283518771328,7,0.48250835349308085,2017,logistic
82,Subhashnagar,15372.119566727886,7,0.48250835349308085,2018,logistic
82,Subhashnagar,15564.973262744983,7,0.48250835349308085,2019,logistic
82,Subhashnagar,15757.784349884985,7,0.48250835349308085,2020,logistic
82,Subhashnagar,15950.49262444711,7,0.48250835349308085,2021,logistic
82,Subhashnagar,16143.03801111511,7,0.48250835349308085,2022,logistic
82,Subhashnagar,16335.36063776453,7,0.48250835349308085,2023,logistic
82,Subhashnagar,16527.40090973185,7,0.48250835349308085,2024,logistic
82,Subhashnagar,16719.099583350315,7,0.48250835349308085,2025,logistic
82,Subhashnagar,16910.397838560668,7,0.48250835349308085,2026,logistic
82,Subhashnagar,17101.237350408963,7,0.48250835349308085,2027,logistic
82,Subhashnagar,17291.560359248888,7,0.48250835349308085,2028,logistic
82,Subhashnagar,17481.309739471617,7,0.48250835349308085,2029,logistic
82,Subhashnagar,17670.429066592893,7,0.48250835349308085,2030,logistic
83,Ghorpade Udhyan,12547.0,4,0.2863058429935275,2011,logistic
83,Ghorpade Udhyan,12718.281171438854,4,0.2863058429935275,2012,logistic
83,Ghorpade Udhyan,12889.898790251707,4,0.2863058429935275,2013,logistic
83,Ghorpade Udhyan,13061.800073973893,4,0.2863058429935275,2014,logistic
83,Ghorpade Udhyan,13233.931887999039,4,0.2863058429935275,2015,logistic
83,Ghorpade Udhyan,13406.240810896632,4,0.2863058429935275,2016,logistic
83,Ghorpade Udhyan,13578.673200486513,4,0.2863058429935275,2017,logistic
83,Ghorpade Udhyan,13751.175260497275,4,0.2863058429935275,2018,logistic
83,Ghorpade Udhyan,13923.693107633058,4,0.2863058429935275,2019,logistic
83,Ghorpade Udhyan,14096.172838871162,4,0.2863058429935275,2020,logistic
83,Ghorpade Udhyan,14268.560598812055,4,0.2863058429935275,2021,logistic
83,Ghorpade Udhyan,14440.802646902986,4,0.2863058429935275,2022,logistic
83,Ghorpade Udhyan,14612.84542435702,4,0.2863058429935275,2023,logistic
83,Ghorpade Udhyan,14784.635620590725,4,0.2863058429935275,2024,logistic
83,Ghorpade Udhyan,14956.120239005875,4,0.2863058429935275,2025,logistic
83,Ghorpade Udhyan,15127.246661943584,4,0.2863058429935275,2026,logistic
83,Ghorpade Udhyan,15297.962714642896,4,0.2863058429935275,2027,logistic
83,Ghorpade Udhyan,15468.21672804048,4,0.2863058429935275,2028,logistic
83,Ghorpade Udhyan,15637.957600253127,4,0.2863058429935275,2029,logistic
83,Ghorpade Udhyan,15807.134856590692,4,0.2863058429935275,2030,logistic
84,Panch Houd Mission,18332.0,1,0.19085098659965183,2011,logistic
84,Panch Houd Mission,18582.25316289289,1,0.19085098659965183,2012,logistic
84,Panch Houd Mission,18832.99789773606,1,0.19085098659965183,2013,logistic
84,Panch Houd Mission,19084.157085844377,1,0.19085098659965183,2014,logistic
84,Panch Houd Mission,19335.653094030316,1,0.19085098659965183,2015,logistic
84,Panch Houd Mission,19587.407870037227,1,0.19085098659965183,2016,logistic
84,Panch Houd Mission,19839.343039078565,1,0.19085098659965183,2017,logistic
84,Panch Houd Mission,20091.38000123026,1,0.19085098659965183,2018,logistic
84,Panch Houd Mission,20343.440029419722,1,0.19085098659965183,2019,logistic
84,Panch Houd Mission,20595.44436775214,1,0.19085098659965183,2020,logistic
84,Panch Houd Mission,20847.314329913333,1,0.19085098659965183,2021,logistic
84,Panch Houd Mission,21098.971397387864,1,0.19085098659965183,2022,logistic
84,Panch Houd Mission,21350.33731723224,1,0.19085098659965183,2023,logistic
84,Panch Houd Mission,21601.33419914475,1,0.19085098659965183,2024,logistic
84,Panch Houd Mission,21851.884611576927,1,0.19085098659965183,2025,logistic
84,Panch Houd Mission,22101.91167663583,1,0.19085098659965183,2026,logistic
84,Panch Houd Mission,22351.339163531804,1,0.19085098659965183,2027,logistic
84,Panch Houd Mission,22600.091580332995,1,0.19085098659965183,2028,logistic
84,Panch Houd Mission,22848.094263795356,1,0.19085098659965183,2029,logistic
84,Panch Houd Mission,23095.273467045554,1,0.19085098659965183,2030,logistic
85,Mahatma Phule Smark (Samata Bhumi),15688.000000000002,4,0.3712114543465353,2011,logistic
85,Mahatma Phule Smark (Samata Bhumi),15902.159481751234,4,0.3712114543465353,2012,logistic
85,Mahatma Phule Smark (Samata Bhumi),16116.739636683575,4,0.3712114543465353,2013,logistic
85,Mahatma Phule Smark (Samata Bhumi),16331.674468837366,4,0.3712114543465353,2014,logistic
85,Mahatma Phule Smark (Samata Bhumi),16546.897541956558,4,0.3712114543465353,2015,logistic
85,Mahatma Phule Smark (Samata Bhumi),16762.342061157757,4,0.3712114543465353,2016,logistic
85,Mahatma Phule Smark (Samata Bhumi),16977.940955545742,4,0.3712114543465353,2017,logistic
85,Mahatma Phule Smark (Samata Bhumi),17193.62696155904,4,0.3712114543465353,2018,logistic
85,Mahatma Phule Smark (Samata Bhumi),17409.332706826128,4,0.3712114543465353,2019,logistic
85,Mahatma Phule Smark (Samata Bhumi),17624.990794310255,4,0.3712114543465353,2020,logistic
85,Mahatma Phule Smark (Samata Bhumi),17840.53388651977,4,0.3712114543465353,2021,logistic
85,Mahatma Phule Smark (Samata Bhumi),18055.894789560378,4,0.3712114543465353,2022,logistic
85,Mahatma Phule Smark (Samata Bhumi),18271.006536806643,4,0.3712114543465353,2023,logistic
85,Mahatma Phule Smark (Samata Bhumi),18485.802471971572,4,0.3712114543465353,2024,logistic
85,Mahatma Phule Smark (Samata Bhumi),18700.216331356034,4,0.3712114543465353,2025,logistic
85,Mahatma Phule Smark (Samata Bhumi),18914.182325063437,4,0.3712114543465353,2026,logistic
85,Mahatma Phule Smark (Samata Bhumi),19127.635216969615,4,0.3712114543465353,2027,logistic
85,Mahatma Phule Smark (Samata Bhumi),19340.510403243727,4,0.3712114543465353,2028,logistic
85,Mahatma Phule Smark (Samata Bhumi),19552.74398922221,4,0.3712114543465353,2029,logistic
85,Mahatma Phule Smark (Samata Bhumi),19764.27286444527,4,0.3712114543465353,2030,logistic
86,Lohianagar,18598.0,0,0.12369455668204413,2011,logistic
86,Lohianagar,18851.884372871587,0,0.12369455668204413,2012,logistic
86,Lohianagar,19106.26745047432,0,0.12369455668204413,2013,logistic
86,Lohianagar,19361.070995119666,0,0.12369455668204413,2014,logistic
86,Lohianagar,19616.216247151202,0,0.12369455668204413,2015,logistic
86,Lohianagar,19871.62402176262,0,0.12369455668204413,2016,logistic
86,Lohianagar,20127.21480693777,0,0.12369455668204413,2017,logistic
86,Lohianagar,20382.908862256183,0,0.12369455668204413,2018,logistic
86,Lohianagar,20638.62631830395,0,0.12369455668204413,2019,logistic
86,Lohianagar,20894.287276426705,0,0.12369455668204413,2020,logistic
86,Lohianagar,21149.811908560343,0,0.12369455668204413,2021,logistic
86,Lohianagar,21405.12055687429,0,0.12369455668204413,2022,logistic
86,Lohianagar,21660.133832963405,0,0.12369455668204413,2023,logistic
86,Lohianagar,21914.772716326315,0,0.12369455668204413,2024,logistic
86,Lohianagar,22168.958651871464,0,0.12369455668204413,2025,logistic
86,Lohianagar,22422.613646196445,0,0.12369455668204413,2026,logistic
86,Lohianagar,22675.660362391693,0,0.12369455668204413,2027,logistic
86,Lohianagar,22928.02221312639,0,0.12369455668204413,2028,logistic
86,Lohianagar,23179.62345178191,0,0.12369455668204413,2029,logistic
86,Lohianagar,23430.389261407003,0,0.12369455668204413,2030,logistic
87,Ekbote Colony,14636.0,10,0.3595895646641352,2011,logistic
87,Ekbote Colony,14835.798455820439,10,0.3595895646641352,2012,logistic
87,Ekbote Colony,15035.989375478122,10,0.3595895646641352,2013,logistic
87,Ekbote Colony,15236.511188545619,10,0.3595895646641352,2014,logistic
87,Ekbote Colony,15437.301913824334,10,0.3595895646641352,2015,logistic
87,Ekbote Colony,15638.29923553703,10,0.3595895646641352,2016,logistic
87,Ekbote Colony,15839.440580403332,10,0.3595895646641352,2017,logistic
87,Ekbote Colony,16040.663195396359,10,0.3595895646641352,2018,logistic
87,Ekbote Colony,16241.904225975728,10,0.3595895646641352,2019,logistic
87,Ekbote Colony,16443.10079458981,10,0.3595895646641352,2020,logistic
87,Ekbote Colony,16644.19007923912,10,0.3595895646641352,2021,logistic
87,Ekbote Colony,16845.109391892252,10,0.3595895646641352,2022,logistic
87,Ekbote Colony,17045.79625654653,10,0.3595895646641352,2023,logistic
87,Ekbote Colony,17246.188486727173,10,0.3595895646641352,2024,logistic
87,Ekbote Colony,17446.224262221247,10,0.3595895646641352,2025,logistic
87,Ekbote Colony,17645.84220484628,10,0.3595895646641352,2026,logistic
87,Ekbote Colony,17844.98145305758,10,0.3595895646641352,2027,logistic
87,Ekbote Colony,18043.581735203672,10,0.3595895646641352,2028,logistic
87,Ekbote Colony,18241.5834412453,10,0.3595895646641352,2029,logistic
87,Ekbote Colony,18438.92769276013,10,0.3595895646641352,2030,logistic
88,Gurunanak Nagar,18491.0,2,0.22037248284296665,2011,logistic
88,Gurunanak Nagar,18743.423698180908,2,0.22037248284296665,2012,logistic
88,Gurunanak Nagar,18996.343231891635,2,0.22037248284296665,2013,logistic
88,Gurunanak Nagar,19249.68081356908,2,0.22037248284296665,2014,logistic
88,Gurunanak Nagar,19503.35813668528,2,0.22037248284296665,2015,logistic
88,Gurunanak Nagar,19757.29647200842,2,0.22037248284296665,2016,logistic
88,Gurunanak Nagar,20011.416764979367,2,0.22037248284296665,2017,logistic
88,Gurunanak Nagar,20265.639733948763,2,0.22037248284296665,2018,logistic
88,Gurunanak Nagar,20519.885969015933,2,0.22037248284296665,2019,logistic
88,Gurunanak Nagar,20774.07603120799,2,0.22037248284296665,2020,logistic
88,Gurunanak Nagar,21028.13055173617,2,0.22037248284296665,2021,logistic
88,Gurunanak Nagar,21281.97033106584,2,0.22037248284296665,2022,logistic
88,Gurunanak Nagar,21535.51643753771,2,0.22037248284296665,2023,logistic
88,Gurunanak Nagar,21788.690305279597,2,0.22037248284296665,2024,logistic
88,Gurunanak Nagar,22041.41383115148,2,0.22037248284296665,2025,logistic
88,Gurunanak Nagar,22293.609470470936,2,0.22037248284296665,2026,logistic
88,Gurunanak Nagar,22545.200331271364,2,0.22037248284296665,2027,logistic
88,Gurunanak Nagar,22796.110266852356,2,0.22037248284296665,2028,logistic
88,Gurunanak Nagar,23046.263966388826,2,0.22037248284296665,2029,logistic
88,Gurunanak Nagar,23295.58704337439,2,0.22037248284296665,2030,logistic
89,Wawadi Gaon,23689.0,8,2.0415128970956613,2011,logistic
89,Wawadi Gaon,24012.382455584204,8,2.0415128970956613,2012,logistic
89,Wawadi Gaon,24336.400130889673,8,2.0415128970956613,2013,logistic
89,Wawadi Gaon,24660.953371512518,8,2.0415128970956613,2014,logistic
89,Wawadi Gaon,24985.941858197915,8,2.0415128970956613,2015,logistic
89,Wawadi Gaon,25311.26473016102,8,2.0415128970956613,2016,logistic
89,Wawadi Gaon,25636.820709837015,8,2.0415128970956613,2017,logistic
89,Wawadi Gaon,25962.508228733557,8,2.0415128970956613,2018,logistic
89,Wawadi Gaon,26288.22555405432,8,2.0415128970956613,2019,logistic
89,Wawadi Gaon,26613.870915758263,8,2.0415128970956613,2020,logistic
89,Wawadi Gaon,26939.342633717923,8,2.0415128970956613,2021,logistic
89,Wawadi Gaon,27264.539244638945,8,2.0415128970956613,2022,logistic
89,Wawadi Gaon,27589.359628404676,8,2.0415128970956613,2023,logistic
89,Wawadi Gaon,27913.703133511888,8,2.0415128970956613,2024,logistic
89,Wawadi Gaon,28237.469701268044,8,2.0415128970956613,2025,logistic
89,Wawadi Gaon,28560.559988426045,8,2.0415128970956613,2026,logistic
89,Wawadi Gaon,28882.875487939393,8,2.0415128970956613,2027,logistic
89,Wawadi Gaon,29204.318647529366,8,2.0415128970956613,2028,logistic
89,Wawadi Gaon,29524.79298576523,8,2.0415128970956613,2029,logistic
89,Wawadi Gaon,29844.203205369962,8,2.0415128970956613,2030,logistic
90,Ramtekdi,20519.0,0,2.4395280364667165,2011,logistic
90,Ramtekdi,20799.10826147715,0,2.4395280364667165,2012,logistic
90,Ramtekdi,21079.76673923446,0,2.4395280364667165,2013,logistic
